state,city,address,postal_code,phone_number,latitude,longitude
California,Hayward,22263 Foothill Boulevard,94541,(341) 232-1318,37.679338704597875,-122.08498616803314
California,Hemet,2465 W Florida Ave,92545,(951) 658-0139,33.74715564751028,-116.99751010828379
California,Hermosa Beach,1439 Pacific Coast Hwy,90254,(310) 374-1612,33.86533148472044,-118.39348661381166
California,Hesperia,9770 Mariposa Rd,92345,(760) 948-8027,34.42800850102093,-117.37842113261279
California,Hollister,1250 E Park St,95023,(831) 665-6014,36.841920391175975,-121.39120713837202
California,Huntington Beach,16241 Beach Blvd,92647,(714) 841-8701,33.726848923164056,-117.98969228282067
California,Huntington Beach,20962 Magnolia St,92646,(657) 502-0007,33.8037935,-117.975649
California,Huntington Beach,7101 Yorktown Ave,92648,(657) 204-7171,33.68070597247496,-118.0043468788187
California,Imperial Beach,801 Palm Ave,91932,(619) 423-3991,32.583602564037996,-117.1154485898486
California,Indio,42213 Jackson St,92203,(760) 989-4616,33.7426696,-116.2167608
California,Indio,49810 Jefferson St,92201,(442) 307-5866,33.68870065427701,-116.26826015331797
California,Inglewood,2944 W Imperial Hwy,90303,(323) 779-2619,33.93072,-118.32543
California,Inglewood,3421 W Century Blvd,90303,(424) 732-7533,33.9464402,-118.332277
California,Irvine,3911 Irvine Blvd,92602,(657) 467-6310,33.722913861828914,-117.77250782885207
California,Irvine,3966 Barranca Pkwy,92606,(949) 390-8276,33.68552416345209,-117.81125817954432
California,Irvine,4255 Campus Dr,92612,(949) 242-3737,33.64951310587863,-117.8390773262272
California,Irvine,6424 Irvine Blvd,92620,(949) 242-3284,33.69833291147472,-117.74095873973448
California,Irvine,6500 Irvine Center Dr,92618,(949) 202-5040,33.669544,-117.765364
California,Irvine,731 Spectrum Center Dr,92618,(949) 753-0554,33.65076778673915,-117.74288414416293
California,La Canada Flintridge,895 Foothill Blvd,91011,(818) 790-8127,34.2035553021316,-118.19775441532687
California,La Habra,1202 S Idaho St,90631,(714) 526-0800,33.916496604979194,-117.95884084885152
California,La Jolla,8657 Villa La Jolla Dr,92037,(858) 554-1866,32.86491213418086,-117.23194471635314
California,La Mesa,8005 Fletcher Pkwy,91942,(619) 589-2258,32.77361313869,-117.02695971336595
California,La Quinta,79174 Highway 111,92253,(760) 564-3079,33.70826301959636,-116.28339158094471
California,La Verne,2298 Foothill Blvd,91750,(909) 575-6878,34.11205096859536,-117.76224672293085
California,Lafayette,3518 Mt Diablo Blvd,94549,(925) 282-3977,37.89320838385394,-122.1181198687172
California,Laguna Niguel,27221 La Paz Rd,92677,(949) 448-8328,33.568050895227415,-117.70855873098566
California,Laguna Niguel,32391 Golden Lantern,92677,(949) 272-5605,33.49306587332824,-117.69843000859211
California,Lake Elsinore,18492 Dexter Ave,92532,(951) 226-3534,33.6920645,-117.3355488
California,Lake Forest,22379 El Toro Rd,92630,(949) 830-9091,33.637965309430356,-117.6806010030881
California,Lake Forest,23645 El Toro Road,92630,(949) 587-1550,33.61882578365792,-117.70345915116064
California,Lake Forest,26592 Towne Centre Dr,92610,(949) 273-0877,33.677262,-117.666662
California,Lakewood,5310 Lakewood Blvd,90712,(562) 790-8786,33.854145981105354,-118.1419423762926
California,Lancaster,855 W. Avenue K.,93534,(661) 206-3535,34.675182,-118.1473502
California,Lathrop,16542 Golden Valley Parkway,95330,(209) 390-9153,37.811438,-121.2992387
California,Lebec,5602 Dennis McCarthy Dr,93243,(661) 858-2335,34.98650931128791,-118.94631826994055
California,Livermore,3238 Livermore Outlets Dr,94551,(925) 373-0453,37.698531464662665,-121.84489624614488
California,Livermore,4691 1st St,94551,(925) 243-9914,37.69911086622164,-121.74162527883607
California,Lodi,2310 Tienda Dr,95242,(209) 371-0881,38.116714,-121.302485
California,Lodi,2601 Reynolds Ranch Pkwy,95240,(209) 642-4273,38.100800650401936,-121.266857327001
California,Long Beach,1800 Ximeno Ave,90815,(562) 597-0469,33.79012665654251,-118.1386805582838
California,Long Beach,245 Pine Ave,90802,(562) 432-9472,33.770147975849525,-118.19266047015526
California,Long Beach,6324 E Pacific Coast Hwy,90803,(562) 430-2079,33.75992213118886,-118.11493196553525
California,Los Angeles,10250 Santa Monica Blvd,90067,(424) 204-0026,34.05797479768634,-118.41965665947433
California,Los Angeles,1077 Broxton Ave,90024,(310) 824-4180,34.061058613094744,-118.44631431715572
California,Los Angeles,110 S Fairfax Ave,90036,(323) 857-0608,34.07371368469808,-118.36095654892976
California,Los Angeles,1122 W 6th St,90017,(213) 250-9277,34.054200666523464,-118.26337541964341
California,Los Angeles,11690 San Vicente Blvd,90049,(424) 652-4336,34.05350633181874,-118.46487593252175
California,Los Angeles,11711 National Blvd,90064,(310) 231-1135,34.022681490352895,-118.43917967651839
California,Los Angeles,1550 S La Cienega Blvd,90035,(424) 421-1240,34.049130007714794,-118.37585584048001
California,Los Angeles,2134 W Sunset Blvd,90026,(213) 989-6914,34.07714537434653,-118.26476045157142
California,Los Angeles,2200 Trojan Way,90033,(909) 480-3436,34.06414329182321,-118.20230903510205
California,Los Angeles,255 S Grand Ave,90012,(213) 335-5025,34.053450363282316,-118.25139227852469
California,Los Angeles,2595 S Hoover St,90007,(213) 863-4566,34.03208483607215,-118.28431885583643
California,Los Angeles,301 N Larchmont Blvd,90004,(323) 978-2047,34.07643494986921,-118.32395840740463
California,Los Angeles,301 W Olympic Blvd,90015,(213) 623-3306,34.042015,-118.25841
California,Los Angeles,3183 Wilshire Blvd,90010,(213) 884-4094,34.0621866752937,-118.29138750532945
California,Los Angeles,3748 S Figueroa St,90007,(213) 765-9068,34.01695555547079,-118.28258402025506
California,Los Angeles,4550 W Pico Blvd,90019,(323) 297-0628,34.0481825,-118.33601217
California,Los Angeles,5047 Eagle Rock Blvd,90041,(323) 206-5414,34.138332433303944,-118.2147237946707
California,Los Angeles,5550 Wilshire Blvd,90036,(323) 272-6661,34.06212336959151,-118.35021525720066
California,Los Angeles,601 W 7th St,90017,(213) 283-2058,34.04759612692327,-118.25664718579833
California,Los Angeles,6290 W Sunset Blvd,90028,(213) 521-2441,34.09784069977157,-118.3263496790029
California,Los Angeles,6719 La Tijera Blvd,90045,(310) 665-9478,33.978884768617974,-118.37066314049281
California,Los Angeles,7101 Melrose Ave,90046,(323) 297-0334,34.08362649308188,-118.3443386895666
California,Los Angeles,7660 W Sunset Blvd,90046,(323) 952-5160,34.0978471129027,-118.35690521268083
California,Los Angeles,8420 Beverly Blvd,90048,(323) 782-1281,34.07313567,-118.37276533
California,Los Banos,1420 E Pacheco Blvd,93635,(209) 710-5049,37.0573202,-120.8333382
California,Los Gatos,640 Blossom Hill Rd,95032,(408) 353-7133,37.23535350416661,-121.96365672110028
California,Madera,2180 W Cleveland Ave,93637,(559) 661-2048,36.97402194121919,-120.08301113121536
California,Malibu,3822 Cross Creek Rd,90265,(424) 644-2184,34.036158,-118.684829
California,Manteca,1442 Hulsey Way,95336,(209) 823-1017,37.79631039976567,-121.19301733313455
California,Marina,140 General Stillwell Dr,93933,(831) 582-9812,36.66588128255013,-121.80972461674025
California,Marina Del Rey,4718 Admiralty Way,90292,(310) 821-0059,33.979174,-118.4383297
California,Martinez,1061 Arnold Dr,94553,(925) 957-6059,37.99476243515115,-122.10585776070695
California,Menifee,30024 Haun Rd,92584,(951) 301-9249,33.68456530437326,-117.17496204295696
California,Merced,3110 R St,95348,(209) 722-7488,37.31977990890728,-120.48614440335558
California,Merced,3120 Campus Parkway,95341,(209) 285-0294,37.275227254251334,-120.43276678426133
California,Millbrae,135 S El Camino Real,94030,(650) 259-9301,37.59664287481773,-122.38616887789249
California,Milpitas,246 Great Mall Dr,95035,(408) 935-9254,37.413630562725025,-121.89682308921952
California,Mission Hills,10384 Sepulveda Blvd,91345,(818) 361-1778,34.25943147644151,-118.46645207188168
California,Mission Viejo,25523 Marguerite Pkwy,92692,(949) 420-2316,33.59225511328315,-117.66029921708538
California,Mission Viejo,27750 Crown Valley Pkwy,92691,(949) 347-1663,33.559430658968246,-117.67142648344975
California,Mission Viejo,Vc10 Shops At Mission Viejo,92691,(949) 347-1530,33.5577252,-117.6684666
California,Modesto,1801 McHenry Ave,95350,(209) 522-0013,37.670898363220275,-120.9946327764062
California,Modesto,3401 Dale Rd,95356,(209) 550-0540,37.6876585442444,-121.05255809897119
California,Monrovia,608 W Huntington Dr,91016,(626) 239-3033,34.13980863005088,-118.01247076711644
California,Montclair,9177 Central Ave,91763,(909) 575-6434,34.08735747390883,-117.68910175613422
California,Montebello,545 N Montebello Blvd,90640,(323) 721-1078,34.01898412881839,-118.10597044601536
California,Monterey,500 Del Monte Ctr,93940,(831) 641-9353,36.58351079602785,-121.89678568496998
California,Monterey,560 Munras Ave,93940,(831) 718-9369,36.596602,-121.894703
California,Monterey Park,2180 S Atlantic Blvd,91754,(323) 488-6944,34.03839617176134,-118.14455450980438
California,Moorpark,806 E Los Angeles Ave.,93021,(805) 222-4284,34.27876598701785,-118.86675525345139
California,Moreno Valley,12625 Frederick St,92553,(951) 269-2429,33.93697901084461,-117.2618174240078
California,Morgan Hill,775 Cochrane Rd,95037,(408) 776-8505,37.15120417259024,-121.65604422441993
California,Mountain View,1039 El Monte Ave,94040,(650) 919-8448,37.39063600714947,-122.09439689265196
California,Mountain View,2400 Charleston Rd,94043,(650) 969-6528,37.4218453291052,-122.09651837949752
California,Murrieta,27970 Clinton Keith Rd,92563,(951) 574-1338,33.59863431844814,-117.17256879255562
California,Murrieta,40940 California Oaks Rd,92562,(951) 894-1112,33.5683063848896,-117.20468239847946
California,Napa,1715 Trancas St,94558,(707) 226-1769,38.3212999,-122.3059614
California,Napa,304 Soscol Ave,94559,(707) 227-1200,38.28588119085403,-122.27434205735756
California,National City,404 Mile Of Cars Way,91950,(619) 336-0030,32.6605279,-117.1055342
California,Newark,34883 Newark Blvd,94560,(510) 742-8010,37.55115907630892,-122.05144880393186
California,Newport Beach,1322 Bison Ave,92660,(949) 219-0717,33.63897764137414,-117.8600891346731
California,Newport Beach,3101 Newport Blvd,92663,(949) 200-4354,33.6152648852506,-117.93063838245149
California,Norco,1409 Hamner Ave,92860,(951) 817-0447,33.90263415128826,-117.56187604518708
California,North Hollywood,13075 Victory Blvd,91606,(818) 763-2975,34.18708117562117,-118.41715728339146
California,North Hollywood,5240 Lankershim Blvd,91601,(818) 643-2196,34.1661600822382,-118.37501567104817
California,Northridge,19332 Nordhoff St,91324,(818) 671-2232,34.23468376233135,-118.55489721694748
California,Northridge,8420 Balboa Blvd,91325,(818) 891-1034,34.2236510643574,-118.5018123438137
California,Northridge,9160 Reseda Blvd,91324,(818) 435-6290,34.23697270172239,-118.53570619413169
California,Norwalk,12539 Imperial Hwy,90650,(562) 210-4915,33.9178147676955,-118.0658323513213
California,Novato,128 Vintage Way,94945,(628) 236-8393,38.09151764901642,-122.5561181125808
California,Oakland,1302 Broadway,94612,(341) 699-7499,37.80371968186794,-122.27124746195393
California,Oakland,3017 Broadway,94611,(510) 763-1432,37.81919,-122.262585
California,Oakland,3271 Lakeshore Ave,94610,(510) 788-6900,37.810767415996374,-122.24476638808744
California,Oakland,8460 Edgewater Dr,94621,(510) 686-8000,37.73794078618209,-122.19746573745556
California,Oceanside,2611 Vista Way,92054,(760) 721-6904,33.181845768432154,-117.33164935031454
California,Oceanside,4111 Oceanside Blvd,92056,(760) 659-4147,33.205653064520334,-117.28861079569788
California,Oceanside,495 College Blvd,92057,(760) 758-1493,33.245213451838396,-117.29050765091336
California,Ontario,1 Mills Cir,91764,(909) 694-2357,34.073101,-117.552031
California,Ontario,2200 S Grove Ave,91761,(909) 930-6149,34.03347387024438,-117.62885404299324
California,Orange,112 E Maple Ave,92866,(714) 912-8544,33.78954252965513,-117.85282797648462
California,Orange,2202 N Tustin St,92865,(714) 283-5010,33.82580291158203,-117.83640855889553
California,Orange,3440 E Chapman Ave,92869,(657) 888-6149,33.787170245544765,-117.8165608815973
California,Oroville,325 Oroville Dam Blvd,95965,(530) 403-5210,39.49757019320775,-121.57234387204487
California,Oxnard,1291 S Victoria Ave,93035,(805) 228-5324,34.18947175841615,-119.22165433571324
California,Oxnard,369 W Esplanade Dr,93036,(805) 200-2052,34.23402920478308,-119.17877830129345
California,Pacific Palisades,15207 W Sunset Blvd,90272,(310) 230-0153,34.04642032110833,-118.52430300135804
California,Palm Desert,34100 Monterey Ave,92211,(760) 202-1126,33.801446689642624,-116.38747067484036
California,Palm Desert,39575 Washington St,92211,(442) 305-4562,33.76305897480835,-116.30105329921986
California,Palm Desert,72333 Highway 111,92260,(760) 346-1838,33.72810403189702,-116.40305055475794
California,Palm Springs,2465 E Palm Canyon Dr,92264,(760) 325-0346,33.80077209644914,-116.52167565167815
California,Palmdale,1125 W Rancho Vista Blvd,93551,(661) 266-0944,34.60234325273732,-118.15016453697854
California,Palmdale,38207 47th Street East,93552,(661) 349-4468,34.5792556,-118.0451917
California,Palo Alto,180 El Camino Real,94304,(650) 618-6994,37.44481458900919,-122.16927148831822
California,Palo Alto,2675 El Camino Real,94306,(650) 462-9154,37.42387416998631,-122.14306001409534
California,Panorama City,7940 Van Nuys Blvd,91402,(818) 787-1213,34.21561863591302,-118.44839308630355
California,Paramount,15754 Paramount Blvd,90723,(562) 220-2606,33.889671705188285,-118.15984994835645
California,Pasadena,1687 E Colorado Blvd,91106,(626) 765-3314,34.1462581,-118.1155796
California,Pasadena,246 S Lake Ave,91101,(626) 229-9173,34.14161284582905,-118.13193169412368
California,Pasadena,3409 E Foothill Blvd,91107,(626) 351-6017,34.151687162182554,-118.08020075602525
California,Paso Robles,98 Niblick Rd,93446,(805) 769-9221,35.614783491487046,-120.6833899971
California,Patterson,975 Sperry Ave,95363,(209) 758-5468,37.464867819560695,-121.14030020168643
California,Perris,1870 N Perris Blvd,92571,(951) 443-2821,33.80745746473947,-117.2265905485969
California,Petaluma,401 Kenilworth Dr,94952,(707) 772-5225,38.24360779834869,-122.62637620493484
California,Pico Rivera,8888 Whittier Blvd,90660,(562) 478-4607,34.001212777535095,-118.08429593984698
California,Pinole,2696 Pinole Valley Rd,94564,(510) 283-0070,37.99584488069377,-122.28616963049592
California,Pittsburg,4418 Century Blvd,94565,(925) 754-3270,38.005543685158585,-121.83947117605857
California,Placentia,1474 N Kraemer Blvd,92870,(714) 646-4565,33.88747989525577,-117.8628750410636
California,Placerville,3987 Missouri Flat Rd,95667,(530) 748-0094,38.71319049321305,-120.84009296658496
California,Pleasant Hill,552 Contra Costa Blvd,94523,(925) 671-0108,37.97809400000003,-122.06741798834324
California,Pleasant Hill,60 Crescent Dr,94523,(925) 674-0615,37.94573569798795,-122.06170254193489
California,Pleasanton,6654 Koll Center Pkwy,94566,(925) 426-0052,37.658930237997666,-121.89800909229531
California,Pomona,785 Rio Rancho Rd,91766,(909) 236-5136,34.03369167184923,-117.75679611288012
California,Porter Ranch,20111 Rinaldi St,91326,(818) 721-9796,34.27553505465713,-118.57239324321648
California,Porterville,1174 W Henderson Ave,93257,(559) 339-0236,36.0808,-119.04342
California,Poway,13495 Poway Rd,92064,(858) 748-9200,32.95490609620121,-117.0389035024939
California,Rancho Cordova,2878 Zinfandel Dr,95670,(916) 861-0620,38.59431543959226,-121.28856367792719
California,Rancho Cucamonga,10811 Foothill Blvd,91730,(909) 476-8424,34.10618371186749,-117.56885251629608
California,Rancho Cucamonga,11334 4th St,91730,(909) 476-7863,34.07764976353122,-117.55757129295694
California,Rancho Cucamonga,7879 Monticello Ave,91739,(909) 899-0701,34.11030699439223,-117.53548142270182
California,Rancho Santa Margarita,22245 El Paseo,92688,(949) 459-1035,33.63911453993435,-117.59409620985576
California,Redding,961 Dana Dr,96003,(530) 223-9292,40.585336942860884,-122.3540046133121
California,Redlands,27511 San Bernardino Ave,92374,(909) 335-7045,34.07402297315253,-117.20509066417401
California,Redlands,635 Orange St,92374,(909) 307-8424,34.06115084976654,-117.18292099477748
California,Redwood City,224 Redwood Shores Pkwy,94065,(650) 674-4006,37.52172124999472,-122.25185753841744
California,Redwood City,861 Middlefield Rd,94063,(650) 216-9325,37.48582585979885,-122.22887095577227
California,Rialto,1314 S Riverside Ave,92376,(909) 879-7332,34.07724446256744,-117.3707390808774
California,Rialto,186 E Easton St,92376,(909) 879-7807,34.13477400873257,-117.36932463011198
California,Ridgecrest,820 S China Lake Blvd,93555,(760) 301-5136,35.61019066546266,-117.66986528847502
California,Riverbank,2207 Claribel Rd,95367,(209) 869-1217,37.71164400561816,-120.9579370569407
California,Riverside,22430 Van Buren Blvd,92518,(951) 867-4536,33.8884688319714,-117.27336015166965
California,Riverside,3510 Tyler St,92503,(951) 351-2604,33.90711401311614,-117.4582640656414
California,Riverside,3525 Riverside Plaza Dr,92506,(951) 779-1962,33.955641,-117.389392
California,Riverside,8956 Trautwein Rd,92508,(951) 697-6910,33.89025918631179,-117.32418543219165
California,Rocklin,5194 Commons Dr,95677,(916) 303-7002,38.80463574925882,-121.20656128662051
California,Rohnert Park,6325 Commerce Blvd,94928,(707) 536-0348,38.34732644821981,-122.71012806688213
California,Rolling Hills Estates,4C Peninsula Ctr,90274,(310) 265-0031,33.77614299816564,-118.37576685077535
California,Rosemead,3616 Rosemead Blvd,91770,(626) 782-6431,34.07458922642114,-118.07220788252357
California,Roseville,1136 Galleria Blvd,95678,(916) 783-8841,38.770105437763675,-121.26476193559932
California,Roseville,1980 Blue Oaks Blvd,95747,(279) 336-5288,38.79211759276148,-121.35690508295247
California,Roseville,3988 Douglas Blvd,95661,(916) 786-9218,38.74303637962803,-121.227539677001
California,Roseville,4200 Thrive Dr,95678,(916) 742-7121,38.793988,-121.299896
California,Roseville,781 Pleasant Grove Blvd,95678,(916) 788-8282,38.7895085668169,-121.28090681840268
California,Sacramento,1601 Broadway,95818,(916) 442-2169,38.561828,-121.491902
California,Sacramento,1729 Howe Ave,95825,(916) 646-4571,38.59735987605298,-121.41587020828382
California,Sacramento,1831 Capitol Ave,95811,(916) 444-8940,38.57402706388792,-121.48275713189452
California,Sacramento,2517 Fair Oaks Blvd,95825,(916) 487-1125,38.5756492793364,-121.4033964150297
