state,city,address,zip_code,name,phone,latitude,longitude,url,country
California,Aliso Viejo,26661 Aliso Creek Rd,92656,Chipotle Aliso Viejo,(949) 362-7539,33.57698001431661,-117.72542602602846,https://locations.chipotle.com/../ca/aliso-viejo/26661-aliso-creek-rd,USA
California,Anaheim,2002 E Lincoln Ave,92806,Chipotle Anaheim Town Square,(714) 991-1160,33.83957989941753,-117.88867467392521,https://locations.chipotle.com/../ca/anaheim/2002-e-lincoln-ave,USA
California,Anaheim,2085 E Katella Ave,92806,Chipotle Stadium Crossings,(657) 223-8051,33.804139166756975,-117.88643166539222,https://locations.chipotle.com/../ca/anaheim/2085-e-katella-ave,USA
California,Anaheim,5631 E La Palma Ave,92807,Chipotle East Anaheim,(714) 693-0882,33.860569750992006,-117.79228294204808,https://locations.chipotle.com/../ca/anaheim/5631-e-la-palma-ave,USA
California,Anaheim,8182 E Santa Ana Canyon Rd,92808,Chipotle Anaheim Hills,(714) 283-3092,33.86802786130575,-117.74815098742596,https://locations.chipotle.com/../ca/anaheim/8182-e-santa-ana-canyon-rd,USA
California,Anaheim,927 S Euclid St,92802,Chipotle Anaheim,(657) 549-6350,33.81873915326949,-117.94176619322118,https://locations.chipotle.com/../ca/anaheim/927-s-euclid-st,USA
California,Apple Valley,19179 Bear Valley Rd,92308,Chipotle Jess Ranch,(760) 240-5703,34.47069588108122,-117.2457914536875,https://locations.chipotle.com/../ca/apple-valley/19179-bear-valley-rd,USA
California,Arcadia,400 S Baldwin Ave,91007,Chipotle Santa Anita,(626) 701-5122,34.13572656223666,-118.04973664929628,https://locations.chipotle.com/../ca/arcadia/400-s-baldwin-ave,USA
California,Arroyo Grande,1229 E Grand Ave,93420,Chipotle Arroyo Grande,(805) 481-0012,35.12017354508283,-120.60171216458565,https://locations.chipotle.com/../ca/arroyo-grande/1229-e-grand-ave,USA
California,Atascadero,6435 Morro Rd,93422,Chipotle Morro Rd & Hwy 101 - Atascadero,(805) 859-0004,35.48399132328144,-120.6651525887499,https://locations.chipotle.com/../ca/atascadero/6435-morro-rd,USA
California,Auburn,2845 Bell Rd,95603,Chipotle Auburn,(530) 888-1438,38.94107203078852,-121.0960654484235,https://locations.chipotle.com/../ca/auburn/2845-bell-rd,USA
California,Azusa,1250 W Foothill Blvd,91702,Chipotle West Azusa,(626) 513-0000,34.13323576035784,-117.92699809727334,https://locations.chipotle.com/../ca/azusa/1250-w-foothill-blvd,USA
California,Azusa,860 E Alosta Ave,91702,Chipotle Azusa,(626) 969-8274,34.12814641664687,-117.89157162822437,https://locations.chipotle.com/../ca/azusa/860-e-alosta-ave,USA
California,Bakersfield,10510 Stockdale Hwy,93311,Chipotle River Walk Bakersfield,(661) 663-9329,35.35212176910199,-119.11911787270185,https://locations.chipotle.com/../ca/bakersfield/10510-stockdale-hwy,USA
California,Bakersfield,2630 Mount Vernon Ave,93306,Chipotle Mt Vernon Bakersfield,(661) 872-3577,35.39223261450192,-118.96794031141218,https://locations.chipotle.com/../ca/bakersfield/2630-mount-vernon-ave,USA
California,Bakersfield,2701 Ming Ave,93304,Chipotle Valley Plaza Food Court,(661) 398-6274,35.3377069,-119.0351604,https://locations.chipotle.com/../ca/bakersfield/2701-ming-ave,USA
California,Bakersfield,3345 Buena Vista Rd,93311,Chipotle 3345 Buena Vista Rd,(661) 529-3575,35.3241043,-119.1285617,https://locations.chipotle.com/../ca/bakersfield/3345-buena-vista-rd,USA
California,Bakersfield,4580 Coffee Rd,93308,Chipotle Bakersfield NW,(661) 281-0408,35.40116339582047,-119.091834844792,https://locations.chipotle.com/../ca/bakersfield/4580-coffee-rd,USA
California,Bakersfield,4950 Stockdale Hwy,93309,Chipotle Bakersfield,(661) 335-0400,35.35453087454825,-119.05705893741703,https://locations.chipotle.com/../ca/bakersfield/4950-stockdale-hwy,USA
California,Bakersfield,5321 Gosford Rd,93313,Chipotle Gosford Village,(661) 281-0372,35.30652183893728,-119.09252875520804,https://locations.chipotle.com/../ca/bakersfield/5321-gosford-rd,USA
California,Bakersfield,9723 Panama Ln,93311,Chipotle 9723 Panama Ln,(661) 529-3564,35.2960076,-119.1110519,https://locations.chipotle.com/../ca/bakersfield/9723-panama-ln,USA
California,Baldwin Hills,3939 Crenshaw Blvd,90008,Chipotle Baldwin Hills,(323) 347-2108,34.01332168178815,-118.3366309735149,https://locations.chipotle.com/../ca/baldwin-hills/3939-crenshaw-blvd,USA
California,Baldwin Park,13916 Garvey Ave,91706,Chipotle Baldwin Park,(626) 337-7362,34.06929200258029,-117.97212920502885,https://locations.chipotle.com/../ca/baldwin-park/13916-garvey-ave,USA
California,Banning,300 S Highland Springs Ave,92220,Chipotle Banning,(951) 769-5450,33.924673248896525,-116.94639329323631,https://locations.chipotle.com/../ca/banning/300-s-highland-springs-ave,USA
California,Barstow,2590 High Point Pkwy,92311,Chipotle Barstow,(760) 253-7480,34.8528123628865,-117.08279671145499,https://locations.chipotle.com/../ca/barstow/2590-high-point-pkwy,USA
California,Berkeley,1050 Gilman St,94710,Chipotle Gilman,(510) 526-6047,37.87939337077996,-122.2963244817883,https://locations.chipotle.com/../ca/berkeley/1050-gilman-st,USA
California,Berkeley,2225 Shattuck Ave,94704,Chipotle Berkeley Shattuck,(510) 647-9166,37.8688732912193,-122.26748664723874,https://locations.chipotle.com/../ca/berkeley/2225-shattuck-ave,USA
California,Berkeley,2311 Telegraph Ave,94704,Chipotle Telegraph Ave.,(510) 548-0340,37.868384336918915,-122.25895608037399,https://locations.chipotle.com/../ca/berkeley/2311-telegraph-ave,USA
California,Beverly Hills,244 S Beverly Dr,90212,Chipotle Beverly Hills,(310) 273-8265,34.063323794483836,-118.39882933026638,https://locations.chipotle.com/../ca/beverly-hills/244-s-beverly-dr,USA
California,Brea,1065 Brea Mall,92821,Chipotle Brea Mall,(714) 784-2027,33.91556014878462,-117.88656214737972,https://locations.chipotle.com/../ca/brea/1065-brea-mall,USA
California,Brea,477 S Associated Rd,92821,Chipotle Brea,(714) 582-6519,33.91179690220889,-117.88205261146413,https://locations.chipotle.com/../ca/brea/477-s-associated-rd,USA
California,Brentwood,5401 Lone Tree Way,94513,Chipotle Brentwood Lone Tree Plaza,(925) 516-9012,37.96126017826663,-121.74884971530332,https://locations.chipotle.com/../ca/brentwood/5401-lone-tree-way,USA
California,Brentwood,7580 Brentwood Blvd,94513,Chipotle 7580 Brentwood Blvd,(925) 390-0147,37.9453441,-121.6958194,https://locations.chipotle.com/../ca/brentwood/7580-brentwood-blvd,USA
California,Buena Park,5976 Orangethorpe Ave,90620,Chipotle Centerpointe,(714) 752-5041,33.85831428190834,-118.03057717907734,https://locations.chipotle.com/../ca/buena-park/5976-orangethorpe-ave,USA
California,Burbank,135 E Palm Ave,91502,Chipotle Burbank,(818) 842-0622,34.18195878665414,-118.31143974113996,https://locations.chipotle.com/../ca/burbank/135-e-palm-ave,USA
California,Burbank,4012 W Riverside Dr,91505,Chipotle Toluca Lake,(818) 561-2004,34.151663886857776,-118.34332814293958,https://locations.chipotle.com/../ca/burbank/4012-w-riverside-dr,USA
California,Cabazon,48557 Morongo Trl,92230,Chipotle Cabazon,(951) 922-2264,33.923300749294484,-116.80540401356373,https://locations.chipotle.com/../ca/cabazon/48557-morongo-trl,USA
California,Camarillo,660 Ventura Blvd,93010,Chipotle Camarillo Outlets,(805) 482-0618,34.21725346260006,-119.06555787396223,https://locations.chipotle.com/../ca/camarillo/660-ventura-blvd,USA
California,Campbell,1815 S Bascom Ave,95008,Chipotle Campbell,(408) 371-5284,37.29088001186664,-121.93205873037397,https://locations.chipotle.com/../ca/campbell/1815-s-bascom-ave,USA
California,Canoga Park,6600 Topanga Canyon Blvd,91303,Chipotle Topanga,(747) 888-5228,34.19001842367065,-118.60351277654955,https://locations.chipotle.com/../ca/canoga-park/6600-topanga-canyon-blvd,USA
California,Capitola,1955 41st Ave,95010,Chipotle Capitola,(831) 295-6076,36.97793296544234,-121.96629033430656,https://locations.chipotle.com/../ca/capitola/1955-41st-ave,USA
California,Carlsbad,2505 Palomar Airport Rd,92011,Chipotle Carlsbad,(760) 607-3220,33.12801536407042,-117.27044465652875,https://locations.chipotle.com/../ca/carlsbad/2505-palomar-airport-rd,USA
California,Carlsbad,3416 Via Mercato,92009,Chipotle La Costa Town Square,(760) 400-0056,33.081846051416996,-117.23594035921002,https://locations.chipotle.com/../ca/carlsbad/3416-via-mercato,USA
California,Carson,20420 Avalon Blvd,90746,Chipotle Southbay Pavilion,(310) 217-0034,33.846571303188675,-118.26345516132488,https://locations.chipotle.com/../ca/carson/20420-avalon-blvd,USA
California,Castro Valley,3369 Castro Valley Blvd,94546,Chipotle Castro Valley,(510) 582-8643,37.69534808292011,-122.07682173834326,https://locations.chipotle.com/../ca/castro-valley/3369-castro-valley-blvd,USA
California,Ceres,2870 E Service Rd,95307,Chipotle Ceres,(209) 496-9105,37.5799792126156,-120.94179581646843,https://locations.chipotle.com/../ca/ceres/2870-e-service-rd,USA
California,Cerritos,10826 Alondra Blvd,90703,Chipotle Cerritos College Square,(562) 402-4099,33.88591759076357,-118.10198009524986,https://locations.chipotle.com/../ca/cerritos/10826-alondra-blvd,USA
California,Cerritos,12560 Artesia Blvd,90703,Chipotle Cerritos,(562) 653-0701,33.87279148159613,-118.06421767787731,https://locations.chipotle.com/../ca/cerritos/12560-artesia-blvd,USA
California,Cerritos,459 Los Cerritos Mall,90703,Chipotle Los Cerritos,(562) 402-0943,33.8619,-118.092552,https://locations.chipotle.com/../ca/cerritos/459-los-cerritos-mall,USA
California,Chatsworth,9175 De Soto Ave,91311,Chipotle Chatsworth,(818) 671-2902,34.23752415197358,-118.58913502915061,https://locations.chipotle.com/../ca/chatsworth/9175-de-soto-ave,USA
California,Chico,1960 E 20th St,95928,Chipotle Chico Mall,(530) 879-1623,39.72754269084902,-121.80506296936574,https://locations.chipotle.com/../ca/chico/1960-e-20th-st,USA
California,Chico,620 Mangrove Ave,95926,Chipotle Chico,(530) 343-8707,39.73437615123794,-121.83515019816491,https://locations.chipotle.com/../ca/chico/620-mangrove-ave,USA
California,Chico,962 East Ave,95926,Chipotle Chico North,(530) 924-5953,39.76118,-121.8422,https://locations.chipotle.com/../ca/chico/962-east-ave,USA
California,Chino,12188 Central Ave,91710,Chipotle Chino,(909) 539-0547,34.03190485597059,-117.69030120491084,https://locations.chipotle.com/../ca/chino/12188-central-ave,USA
California,Chino,8417 Pine Ave.,91708,Chipotle Chino Preserve,(840) 218-4795,33.9589151,-117.6200861,https://locations.chipotle.com/../ca/chino/8417-pine-ave,USA
California,Chino Hills,13920 City Center Dr,91709,Chipotle Chino Hills,(909) 548-3721,34.00052695549834,-117.73128948798481,https://locations.chipotle.com/../ca/chino-hills/13920-city-center-dr,USA
California,Chula Vista,2290 Otay Lakes Rd,91915,Chipotle Eastlake,(619) 421-0078,32.6471146,-116.9656259,https://locations.chipotle.com/../ca/chula-vista/2290-otay-lakes-rd,USA
California,Chula Vista,569 H St,91910,Chipotle Chula Vista H Street,(619) 761-5847,32.631538330080154,-117.0880960495063,https://locations.chipotle.com/../ca/chula-vista/569-h-st,USA
California,Chula Vista,720 Otay Lakes Rd,91910,Chipotle Bonita Plaza,(619) 761-5452,32.646182,-117.002625,https://locations.chipotle.com/../ca/chula-vista/720-otay-lakes-rd,USA
California,Citrus Heights,5851 Sunrise Blvd,95610,Chipotle Sunrise,(916) 967-7881,38.6720411,-121.2720328,https://locations.chipotle.com/../ca/citrus-heights/5851-sunrise-blvd,USA
California,City Of Industry,15495 Valley Blvd,91746,Chipotle Hacienda Valley,(626) 709-3534,34.02196253770011,-117.95960891159734,https://locations.chipotle.com/../ca/city-of-industry/15495-valley-blvd,USA
California,City Of Industry,17501 Colima Rd,91748,Chipotle Puente Hills Mall,(626) 964-9606,33.991108667992535,-117.92463514846213,https://locations.chipotle.com/../ca/city-of-industry/17501-colima-rd,USA
California,Claremont,885 S Indian Hill Blvd,91711,Chipotle Claremont Promenade,(909) 398-4497,34.07975728465649,-117.71955228297796,https://locations.chipotle.com/../ca/claremont/885-s-indian-hill-blvd,USA
California,Clovis,1210 Shaw Ave,93612,Chipotle Clovis,(559) 298-4708,36.80816451357602,-119.69365285818361,https://locations.chipotle.com/../ca/clovis/1210-shaw-ave,USA
California,Clovis,1840 Herndon Ave,93611,Chipotle Clovis NE,(559) 323-4261,36.837102806014755,-119.6829132847252,https://locations.chipotle.com/../ca/clovis/1840-herndon-ave,USA
California,Colma,990 Serramonte Blvd,94014,Chipotle Colma,(415) 840-7007,37.67119213613535,-122.46439892638864,https://locations.chipotle.com/../ca/colma/990-serramonte-blvd,USA
California,Commerce,150 Citadel Dr,90040,Chipotle Citadel Outlets,(323) 728-2268,34.005528296175974,-118.15293999273166,https://locations.chipotle.com/../ca/commerce/150-citadel-dr,USA
California,Compton,1759 S Alameda St,90220,Chipotle Compton,(310) 933-0107,33.87653521836164,-118.2178387895666,https://locations.chipotle.com/../ca/compton/1759-s-alameda-st,USA
California,Concord,2002 Salvio St,94520,Chipotle Todos Santos,(925) 969-7751,37.9767127,-122.0354564,https://locations.chipotle.com/../ca/concord/2002-salvio-st,USA
California,Concord,5434 Ygnacio Valley Rd,94521,Chipotle Clayton,(925) 304-1080,37.94999400485539,-121.95879676113468,https://locations.chipotle.com/../ca/concord/5434-ygnacio-valley-rd,USA
California,Concord,785 Oak Grove Rd,94518,Chipotle Concord,(925) 566-5005,37.93720862373058,-122.02542678814535,https://locations.chipotle.com/../ca/concord/785-oak-grove-rd,USA
California,Corona,1160 E Ontario Ave,92881,Chipotle Corona,(951) 444-2000,33.84761569537094,-117.54381688956664,https://locations.chipotle.com/../ca/corona/1160-e-ontario-ave,USA
California,Corona,2560 Tuscany St,92881,Chipotle Corona Crossings,(951) 340-2489,33.823651,-117.5165168,https://locations.chipotle.com/../ca/corona/2560-tuscany-st,USA
California,Corona Del Mar,3050 E Coast Hwy,92625,Chipotle Corona Del Mar,(949) 274-8843,33.598502531784824,-117.87155991534424,https://locations.chipotle.com/../ca/corona-del-mar/3050-e-coast-hwy,USA
California,Coronado,1360 Orange Ave,92118,Chipotle Coronado Island,(619) 365-4287,32.6825342,-117.1786497,https://locations.chipotle.com/../ca/coronado/1360-orange-ave,USA
California,Costa Mesa,2300 Harbor Blvd,92626,Chipotle Harbor Center,(949) 646-1288,33.658184766787244,-117.91865890867801,https://locations.chipotle.com/../ca/costa-mesa/2300-harbor-blvd,USA
California,Costa Mesa,260 Bristol St,92626,Chipotle Bristol St,(657) 212-3017,33.667879243081295,-117.88292481349183,https://locations.chipotle.com/../ca/costa-mesa/260-bristol-st,USA
California,Costa Mesa,468 E 17th St,92627,Chipotle Costa Mesa,(949) 688-2868,33.62944251257753,-117.90953340965524,https://locations.chipotle.com/../ca/costa-mesa/468-e-17th-st,USA
California,Culver City,4114 Sepulveda Blvd,90230,Chipotle Culver Crossroads,(424) 216-3171,34.007161815291546,-118.41262312546246,https://locations.chipotle.com/../ca/culver-city/4114-sepulveda-blvd,USA
California,Culver City,6000 Sepulveda Blvd,90230,Chipotle Culver City Terrace,(310) 773-9047,33.98562677521357,-118.39336051175782,https://locations.chipotle.com/../ca/culver-city/6000-sepulveda-blvd,USA
California,Culver City,6150 W Slauson Ave,90230,Chipotle Fox Hills,(310) 313-1051,33.98811135886199,-118.39300704814138,https://locations.chipotle.com/../ca/culver-city/6150-w-slauson-ave,USA
California,Culver City,9512 Culver Blvd,90232,Chipotle Culver City DT,(310) 841-0561,34.0233754,-118.3943383,https://locations.chipotle.com/../ca/culver-city/9512-culver-blvd,USA
California,Cupertino,10385 S De Anza Blvd,95014,Chipotle Cupertino,(408) 252-5421,37.31726503354268,-122.03278998505789,https://locations.chipotle.com/../ca/cupertino/10385-s-de-anza-blvd,USA
California,Cupertino,20688 Homestead Rd,95014,Chipotle Cupertino Homestead Square,(408) 257-7682,37.337315054598356,-122.03648371994058,https://locations.chipotle.com/../ca/cupertino/20688-homestead-rd,USA
California,Cypress,6859 Katella Ave,90630,Chipotle Cypress Center,(714) 947-7028,33.80372614549295,-118.01252306588651,https://locations.chipotle.com/../ca/cypress/6859-katella-ave,USA
California,Daly City,213 Westlake Ctr,94015,Chipotle Daly City,(650) 757-4587,37.70148181035406,-122.4824343131621,https://locations.chipotle.com/../ca/daly-city/213-westlake-ctr,USA
California,Danville,33 Railroad Ave,94526,Chipotle Danville,(925) 553-3920,37.82315928914039,-122.00409490062907,https://locations.chipotle.com/../ca/danville/33-railroad-ave,USA
California,Davis,227 E St,95616,Chipotle E Street,(530) 758-3599,38.5440526,-121.7415034,https://locations.chipotle.com/../ca/davis/227-e-st,USA
California,Del Mar,2710 Via De La Valle,92014,Chipotle Flower Hill,(858) 724-1181,32.9812865943242,-117.24979818185977,https://locations.chipotle.com/../ca/del-mar/2710-via-de-la-valle,USA
California,Delano,503 Woollomes Avenue,93215,Chipotle Delano,(661) 561-5393,35.74749449999999,-119.2479208,https://locations.chipotle.com/../ca/delano/503-woollomes-avenue,USA
California,Diamond Bar,235 S Diamond Bar Blvd,91765,Chipotle Diamond Bar,(909) 396-0666,34.02087757522673,-117.81055878105349,https://locations.chipotle.com/../ca/diamond-bar/235-s-diamond-bar-blvd,USA
California,Downey,8500 Firestone Blvd,90241,Chipotle Downey,(562) 622-1987,33.9378076569092,-118.12955238646725,https://locations.chipotle.com/../ca/downey/8500-firestone-blvd,USA
California,Downey,8890 Apollo Way,90242,Chipotle Promenade at Downey,(562) 803-4354,33.92222904425112,-118.13154774014572,https://locations.chipotle.com/../ca/downey/8890-apollo-way,USA
California,Dublin,5240 Dublin Blvd,94568,Chipotle Dublin Hacienda,(925) 479-0862,37.70561684178781,-121.89083598834327,https://locations.chipotle.com/../ca/dublin/5240-dublin-blvd,USA
California,Dublin,7020 Amador Plaza Rd,94568,Chipotle Dublin,(925) 828-4361,37.706373161666555,-121.92911820179427,https://locations.chipotle.com/../ca/dublin/7020-amador-plaza-rd,USA
California,Eastvale,12411 Limonite Ave,91752,Chipotle Eastvale,(951) 254-9799,33.97667219672287,-117.55285768220904,https://locations.chipotle.com/../ca/eastvale/12411-limonite-ave,USA
California,El Cajon,225 Jamacha Rd,92019,Chipotle El Cajon East,(619) 938-2391,32.79401250323742,-116.93476260142046,https://locations.chipotle.com/../ca/el-cajon/225-jamacha-rd,USA
California,El Centro,1953 N Imperial Ave,92243,Chipotle El Centro,(442) 283-2055,32.8107101,-115.5694551,https://locations.chipotle.com/../ca/el-centro/1953-n-imperial-ave,USA
California,El Cerrito,9901 San Pablo Ave,94530,Chipotle El Cerrito,(510) 900-2658,37.89920809436757,-122.30230887177561,https://locations.chipotle.com/../ca/el-cerrito/9901-san-pablo-ave,USA
California,El Dorado Hills,4520 Post St,95762,Chipotle El Dorado Hills,(916) 235-8549,38.65222395461087,-121.0679584911872,https://locations.chipotle.com/../ca/el-dorado-hills/4520-post-st,USA
California,El Segundo,307 N Pacific Coast Hwy,90245,Chipotle El Segundo,(310) 426-1437,33.9196429750764,-118.39646644508912,https://locations.chipotle.com/../ca/el-segundo/307-n-pacific-coast-hwy,USA
California,Elk Grove,4730 Elk Grove Blvd,95758,Chipotle ELK GROVE 2,(916) 478-0054,38.408341870819115,-121.44929689394961,https://locations.chipotle.com/../ca/elk-grove/4730-elk-grove-blvd,USA
